pl_name,pl_rade,pl_bmasse,pl_orbper,pl_eqt,st_teff,st_mass,st_rad,st_met,pl_eqt_normalized,st_met_normalized,surface_gravity,surface_gravity_normalized,Habitability Score,Terraformability Score
NGC 2682 Sand 364 b,12.7,2126.2827,121.71,912.5307146386988,4284.0,9.06,39.59,-0.02,0.0,-0.19022785387815766,13.182979105958214,0.5321233068070063,76.96,74.26
HD 20781 d,3.25,10.61,29.158,912.5307146386988,5256.0,0.7,0.83,-0.11,0.0,-0.6899074269119966,1.0044970414201182,-0.17016484937710197,60.39,38.59
OGLE-2019-BLG-1470L AB c,13.3,699.2225,,912.5307146386988,5412.3924897449615,0.57,,0.014262971257932,0.0,-3.3709117781417086e-16,3.952866188026456,-0.00014327191388375694,79.12,69.0
TOI-2081 b,2.04,4.82,10.50534,488.0,3800.0,0.54,0.53,-0.5,-1.0639227061266747,-2.8551855767252987,1.1582083813917723,-0.16130088316512103,22.9,22.89
HAT-P-64 b,19.089,184.34048,4.007232,1766.0,6457.0,1.3,1.74,-0.113,2.138892005612312,-0.7065634126797913,0.5058879770716821,-0.1989177956476048,73.0,40.02
NGTS-4 b,3.18,20.6,1.3373508,1650.0,5143.0,0.75,0.84,-0.28,1.848182689053844,-1.6337466204203592,2.0371029626992603,-0.11061827331968378,52.72,41.12
HD 27894 c,8.24,51.48846,36.07,912.5307146386988,4894.0,0.8,0.89,0.3,0.0,1.5864106280199364,0.7583251838062024,-0.18436067272125292,93.8,44.28
HD 30177 c,12.7,1954.6447,12085.45186,912.5307146386988,5580.0,0.98,1.18,0.33,0.0,1.7529704856978827,12.118821377642757,0.47075725437557153,95.11,76.12
HD 60292 b,12.7,2065.895,495.4,912.5307146386988,4348.0,1.7,27.0,-0.17,0.0,-1.0230271422678892,12.808574617149237,0.5105327804409698,67.9,80.11
OGLE-2013-BLG-0911L b,12.5,3020.0,,912.5307146386988,5412.3924897449615,0.29,,0.014262971257932,0.0,-3.3709117781417086e-16,19.328,0.8864840038560852,77.61,85.38
OGLE-2013-BLG-0341L B b,1.16,1.66,,912.5307146386988,5412.3924897449615,0.11,,0.014262971257932,0.0,-3.3709117781417086e-16,1.2336504161712247,-0.15695041918912891,43.83,16.07
Kepler-11 c,2.87,2.9,13.0241,786.0,5663.0,0.96,1.06,0.05,-0.31710049634716125,0.19841181403705044,0.3520742026733358,-0.20778766887527705,63.83,17.7
Kepler-358 c,2.85,8.5,83.488369,411.0,5908.0,0.94,0.95,0.035,-1.2568935455663475,0.1151318851980773,1.046475838719606,-0.1677440869209886,60.16,35.73
OGLE-2005-BLG-390L b,2.21,5.5,3285.0,50.0,5412.3924897449615,0.22,,0.014262971257932,-2.161600987614684,-3.3709117781417086e-16,1.1261030691427285,-0.16315227814387212,45.71,44.5
Kepler-110 b,1.83,4.01,12.691112,1008.0,5960.0,0.99,1.15,-0.15,0.23925698879059706,-0.9119872371492583,1.1974081041536024,-0.15904037969059562,42.04,19.11
Kepler-110 c,2.21,5.52,31.719775,743.0,5960.0,0.99,1.15,-0.15,-0.42486343265762794,-0.9119872371492583,1.1301979893941565,-0.16291613919175507,45.71,23.72
Kepler-11 d,3.12,7.3,22.6845,653.0,5663.0,0.96,1.06,0.05,-0.6504137644702327,0.19841181403705044,0.7499178172255094,-0.18484549455233412,67.17,26.09
Kepler-353 c,1.38,2.48,8.410894,472.0,3903.0,0.55,0.5,-0.12,-1.1040205428933598,-0.745427379471312,1.3022474270111324,-0.15299468250477005,34.48,17.37
Kepler-354 b,1.84,4.04,5.47666,741.0,4648.0,0.65,0.67,-0.03,-0.4298756622534636,-0.2457478064374731,1.193289224952741,-0.1592779002669851,48.12,19.13
Kepler-683 b,1.97,4.54,2.53918318,1332.0,5703.0,0.96,0.95,-0.03,1.051238183315974,-0.2457478064374731,1.1698317400602951,-0.1606306069283351,51.91,20.12
Kepler-1001 c,1.578,3.11,9.18186,804.0,5376.0,0.93,0.84,0.04,-0.2719904299846403,0.142891861477735,1.2489538505528326,-0.15606792655513813,49.14,18.48
Kepler-101 b,5.77,51.1,3.4876812,1513.0,5667.0,1.17,1.56,0.33,1.5048449617391013,1.7529704856978827,1.5348617873480537,-0.13958067003940305,96.13,40.82
Kepler-1016 c,3.68,13.1,105.6551369,407.0,5821.0,0.99,1.0,-0.03,-1.2669180047580189,-0.2457478064374731,0.9673322306238183,-0.17230800698169912,64.67,43.31
Kepler-102 e,2.17,4.7,16.1456994,590.0,4909.0,0.8,0.72,0.11,-0.8082989967390559,0.531531529392943,0.998109961986876,-0.17053316869758892,58.59,21.03
Kepler-1025 b,1.98,4.58,37.3229493,1654.0,6089.0,1.09,1.13,-0.03,1.8582071482455154,-0.2457478064374731,1.1682481379451075,-0.16072192742326302,52.03,21.84
KOI-94 e,6.56,35.0,54.32031,584.0,6182.0,1.28,1.52,0.023,-0.823335685526563,0.04850794212689875,0.8133179654967283,-0.18118944177044893,75.8,44.49
Kepler-100 b,1.32,7.34,6.88705,1155.0,5825.0,1.08,1.49,0.02,0.6076558640845181,0.031851956359104115,4.212580348943985,0.014833486128629478,46.79,29.31
Kepler-1004 b,6.28,32.5,5.28789787,1661.0,4972.0,1.11,3.39,-0.04,1.8757499518309402,-0.30126775899678854,0.824069941985476,-0.18056941493101178,75.8,40.1
TOI-2152 A b,14.359,899.45439,3.3773512,1802.0,6630.0,1.52,1.61,0.282,2.229112138337354,1.4864747134131684,4.362452937622281,0.023476085707759557,94.82,44.19
Kepler-39 b,13.9,6388.1,21.08721,897.0,6350.0,1.29,1.4,0.1,-0.03892175377828209,0.47601157683362766,33.062988458154344,1.6785301446123857,83.26,88.79
OGLE-2013-BLG-0132L b,11.6,92.0,,912.5307146386988,5412.3924897449615,0.54,,0.014262971257932,0.0,-3.3709117781417086e-16,0.6837098692033293,-0.1886634627929429,78.95,42.5
OGLE-TR-211 b,15.244,327.351,3.67724,1686.0,6325.0,1.33,1.64,0.11,1.938402821778886,0.531531529392943,1.4086911680553489,-0.1468564644379262,85.01,41.01
Qatar-9 b,11.31,378.2177,1.540731,1134.0,4309.0,0.72,0.7,0.252,0.5550274533282437,1.3199148557352225,2.9567638475532005,-0.05758482106216588,92.92,42.64
TOI-2374 b,6.81,56.64,4.31361,885.0,4802.0,0.75,0.69,0.15,-0.06899513135329605,0.7536113396302049,1.221318739609411,-0.15766154150711245,84.98,42.49
Kepler-1423 b,1.06,1.2,23.955378,741.0,4939.0,0.79,0.75,-0.02,-0.4298756622534636,-0.19022785387815766,1.0679957280170878,-0.16650311425330108,39.99,14.61
Kepler-1439 b,1.46,2.73,8.07392849,420.0,3578.0,0.46,0.43,-0.03,-1.2343385123850872,-0.2457478064374731,1.2807280915744044,-0.1542356232333501,40.57,17.33
GJ 896 A b,13.3,718.2922,284.39,912.5307146386988,3345.0,0.44,0.39,0.014262971257932,0.0,-3.3709117781417086e-16,4.060671603821584,0.006073468915080394,78.99,69.23
Oph 11 b,12.3,4449.62,7300000.0,2175.0,2375.0,0.02,0.23,0.014262971257932,3.163892957960705,-3.3709117781417086e-16,29.411197038799653,1.4679447983371459,80.58,93.5
2MASS J03590986+2009361 b,12.2,5720.91133,,2369.0,2943.0,0.26,0.29,0.014262971257932,3.650079228756764,-3.3709117781417086e-16,38.43665231120667,1.988409525253937,79.41,93.35
TYC 1422-614-1 b,13.3,794.5,198.4,912.5307146386988,4806.0,1.15,6.85,-0.2,0.0,-1.1895869999458355,4.491491887613771,0.030917286161577656,66.73,67.07
PSR B1257+12 c,1.91,4.3,66.5419,912.5307146386988,5412.3924897449615,1.4,,0.014262971257932,0.0,-3.3709117781417086e-16,1.178695759436419,-0.16011945161431082,52.91,20.08
PSR B1257+12 d,1.8,3.9,98.2114,912.5307146386988,5412.3924897449615,1.4,,0.014262971257932,0.0,-3.3709117781417086e-16,1.2037037037037035,-0.15867733567766493,51.0,25.53
TYC 1422-614-1 c,12.5,3178.0,559.3,912.5307146386988,4806.0,1.15,6.85,-0.2,0.0,-1.1895869999458355,20.3392,0.944796179361211,66.57,88.83
TYC 4282-00605-1 b,12.4,3426.2074,101.54,912.5307146386988,4300.0,0.97,16.21,-0.07,0.0,-0.4678276166747349,22.28282648283038,1.0568779520898652,74.6,81.76
SWEEPS-11 b,12.666,3082.82,1.796,912.5307146386988,5412.3924897449615,1.1,1.45,0.014262971257932,0.0,-3.3709117781417086e-16,19.21627479009903,0.880041222954095,78.56,71.09
YZ Cet b,0.913,0.7,2.02087,471.2,3151.0,0.14,0.16,-0.18,-1.1060254347316942,-1.0785470948272047,0.8397625151607124,-0.17966448209762434,27.14,12.66
TOI-833 b,1.27,2.15,1.0418777,1118.0,3920.0,0.61,0.6,0.014262971257932,0.5149296165615584,-3.3709117781417086e-16,1.333002666005332,-0.15122114127263808,45.78,15.17
KMT-2021-BLG-1547L b,13.6,467.20776,,912.5307146386988,5412.3924897449615,0.72,,0.014262971257932,0.0,-3.3709117781417086e-16,2.525993512110727,-0.08242575797150464,78.09,61.63
KMT-2021-BLG-0171L b,3.35,11.2,,912.5307146386988,5200.0,0.78,,0.014262971257932,0.0,-3.3709117781417086e-16,0.9979950991312097,-0.17053979241495307,68.05,32.89
OGLE-2018-BLG-0740L b,12.9,1500.0,5480.0,912.5307146386988,5912.0,1.0,,-0.24,0.0,-1.4116668101830974,9.013881377321075,0.29170681308636787,64.93,73.4
HD 33142 b,13.7,400.46379,330.0,912.5307146386988,5025.4,1.52,4.17,0.06,0.0,0.25393176659636585,2.1336447866162294,-0.10505106230323674,80.96,67.23
Kepler-127 c,2.66,7.56,29.393195,698.0,6106.0,1.25,1.36,0.214,-0.5376385985639303,1.1089390360098237,1.0684606252473288,-0.16647630534420133,70.75,27.95
Kepler-126 b,1.52,4.11726,10.495711,1009.0,6239.0,1.11,1.36,-0.16,0.2417631035885149,-0.9675071897085737,1.782055055401662,-0.12532594572133782,38.11,19.75
Kepler-126 c,1.58,1.27942,21.869741,790.0,6239.0,1.11,1.36,-0.16,-0.3070760371554899,-0.9675071897085737,0.5125060086524594,-0.1985361581683359,36.96,14.27
Kepler-1441 b,1.31,2.27,39.4419839,682.0,5802.0,1.0,1.0,0.01,-0.5777364353306156,-0.023667996200211323,1.3227667385350503,-0.15181140946795532,43.67,18.15
Kepler-130 c,2.9,8.75,27.50868,683.0,5879.0,1.0,1.17,0.02,-0.5752303205326977,0.031851956359104115,1.0404280618311534,-0.1680928399147933,62.71,29.48
Kepler-1312 c,1.027,1.07,1.11611998,1659.0,5721.0,0.98,0.91,0.02,1.8707377222351045,0.031851956359104115,1.0144786006642468,-0.16958924965948088,44.04,12.99
Kepler-1315 b,1.38,2.48,0.84338011,1541.0,4861.0,0.8,0.75,0.07,1.5750161760808006,0.3094517191556813,1.3022474270111324,-0.15299468250477005,49.58,16.11
TOI-181 b,6.956,46.1687,4.532,895.1,4994.0,0.82,0.74,0.272,-0.04368337189432591,1.4309547608538533,0.9541760233800168,-0.17306667694390476,92.78,41.32
K2-102 b,1.3,2.24,9.915615,912.5307146386988,4695.0,0.77,0.71,0.14,0.0,0.6980913870708896,1.3254437869822484,-0.15165703395481375,51.94,15.93
HD 89345 b,7.398,34.9613,11.8143,1089.0,5622.0,1.12,1.66,0.421,0.44225228742194134,2.2582020539876533,0.6387911918209119,-0.1912537572935181,102.41,40.3
K2-105 b,3.59,30.0,8.2669928,928.0,5475.0,1.05,0.97,0.23,0.03876780495717065,1.1977709601047284,2.3277286799450656,-0.09385895980075536,81.86,41.87
HIP 41378 f,10.2,74.0,1084.0,912.5307146386988,6226.0,1.14,1.35,-0.11,0.0,-0.6899074269119966,0.7112648981161093,-0.18707446587639737,71.95,61.92
K2-266 b,3.3,11.26782,0.658524,1515.0,4285.0,0.69,0.7,-0.12,1.509857191334937,-0.745427379471312,1.0346942148760332,-0.1684234897268646,61.18,32.51
TOI-3629 b,8.295,82.63539,3.936551,690.0,3870.0,0.63,0.6,0.4,-0.5576875169472729,2.1416101536130907,1.200973156447325,-0.1588347962698712,97.17,41.79
TOI-3353.01,2.667,7.59,4.6657965,1264.356064,6365.0,1.33,1.02,0.014262971257932,0.8817147143169676,-3.3709117781417086e-16,1.067076964085901,-0.16655609598154786,62.47,27.9
Kepler-1315 c,1.844,4.06,6.56606007,777.0,4818.0,0.81,0.86,0.56,-0.3396555295284217,3.029929394562138,1.193999651799116,-0.15923693257023924,76.57,19.15
Kepler-132 d,1.55,3.02,18.010199,758.0,6003.0,0.93,1.18,-0.216,-0.38727171068886046,-1.2784189240407402,1.2570239334027054,-0.15560255463318137,35.36,17.04
K2-155 c,2.6,7.27,13.85,583.0,3919.0,0.65,0.58,-0.3,-0.8258418003244807,-1.74478652553899,1.0754437869822484,-0.16607361215525027,41.71,26.35
eps Tau b,12.7,2285.18625,585.82,912.5307146386988,4877.0,2.57,12.35,0.1,0.0,0.47601157683362766,14.168183086366176,0.588936387714737,83.32,81.2
NGC 2682 Sand 978 b,13.3,692.8694,511.21,912.5307146386988,4200.0,1.37,21.02,-0.02,0.0,-0.19022785387815766,3.916950647294929,-0.002214388720151834,76.72,69.65
K2-382 b,2.072,4.95,21.700156,912.5307146386988,5452.0,0.92,0.81,-0.027,0.0,-0.22909182066967845,1.1529904145734262,-0.1616017840718569,51.98,21.75
HD 128356 b,13.9,282.8687,298.2,912.5307146386988,4875.0,0.65,0.85,0.17,0.0,0.8646512447488358,1.464047927125925,-0.14366424425367147,86.94,66.21
HD 154391 b,12.5,2892.2385,5163.0,912.5307146386988,4909.0,2.07,8.56,0.1,0.0,0.47601157683362766,18.5103264,0.8393317822687554,83.24,86.16
HD 215152 c,1.17,1.72,7.28243,912.5307146386988,4935.0,0.77,0.73,-0.1,0.0,-0.6343874743526812,1.2564833077653592,-0.1556337305202932,37.31,14.95
EPIC 201841433 b,1.04,1.12,4.1698,912.5307146386988,5053.0,0.8,0.63,0.0,0.0,-0.07918794875952677,1.0355029585798816,-0.16837685245946202,42.12,13.0
KMT-2019-BLG-1715L b,13.2,813.64072,,912.5307146386988,5412.3924897449615,0.61,,0.014262971257932,0.0,-3.3709117781417086e-16,4.6696551882460975,0.04119130678563293,79.05,70.43
GJ 3082 b,2.79,8.2,11.949,912.5307146386988,3910.0,0.47,0.47,0.014262971257932,0.0,-3.3709117781417086e-16,1.0534294266517643,-0.16734309914419832,62.83,27.21
HAT-P-38 b,9.247,84.857,4.640382,1082.0,5330.0,0.89,0.92,0.06,0.4247094838365165,0.25393176659636585,0.9923981787270796,-0.1708625461777041,81.8,40.13
HATS-14 b,11.646,340.39593,2.7667641,1276.0,5346.0,0.97,0.93,0.33,0.9108957546325755,1.7529704856978827,2.5097518739975064,-0.08336235335535437,96.54,41.01
HD 42813 b,3.41,9.1,13.6308205,716.0,5289.0,0.9,0.98,0.24,-0.49252853220140935,1.253290912664044,0.7825870090556495,-0.18296158271727703,78.33,29.23
TOI-1136 e,2.639,6.07,18.801,737.0,5770.0,1.02,0.97,0.07,-0.4399001214451349,0.3094517191556813,0.8715853275574175,-0.17782937784372463,63.48,25.03
TOI-1136 f,3.736,9.7,26.321,658.0,5770.0,1.02,0.97,0.07,-0.6378831904806435,0.3094517191556813,0.6949571046682774,-0.1880148761944663,72.41,30.42
NGTS-20 b,11.994,947.12865,54.18915,688.0,5980.0,1.47,1.78,0.15,-0.5626997465431086,0.7536113396302049,6.58386451021075,0.15157670031406487,84.79,52.86
GJ 3090 b,2.13,3.34,2.8531054,693.0,3556.0,0.52,0.52,-0.06,-0.5501691725535195,-0.4123076641154194,0.7361855011130949,-0.18563738658876508,50.29,18.2
TOI-2525 c,10.133,208.81326,49.2519,399.962682422,5096.0,0.85,0.79,0.14,-1.2845543304778921,0.6980913870708896,2.033677053249612,-0.11081583288563766,81.21,50.51
HD 80653 b,1.613,5.72,0.719573,2463.0,5959.0,1.18,1.22,0.255,3.88565401976104,1.336570841503017,2.1985041715847946,-0.10131086072151059,64.45,23.17
HD 100777 b,13.7,390.92894,383.0,912.5307146386988,5533.0,1.08,1.04,-0.27,0.0,-1.578226667861044,2.082843731685226,-0.10798057182754665,62.71,67.38
HD 141937 b,12.5,3079.7727,653.21997,912.5307146386988,5870.0,1.09,1.03,0.11,0.0,0.531531529392943,19.71054528,0.9085439796333968,83.89,86.92
HD 162020 b,12.5,3127.4472,8.4282,650.0,4723.0,0.42,0.75,-0.1,-0.6579321088639861,-0.6343874743526812,20.01566208,0.9261389404632645,71.62,71.01
TYC 8998-760-1 b,12.3,4449.62,,912.5307146386988,4573.0,1.0,0.95,0.014262971257932,0.0,-3.3709117781417086e-16,29.411197038799653,1.4679447983371459,80.09,98.5
47 UMa d,13.5,521.22,14002.0,912.5307146386988,5872.0,1.06,1.21,0.04,0.0,0.142891861477735,2.8599176954732517,-0.06316958156165367,80.09,68.09
HD 33142 c,13.9,282.86728,810.2,912.5307146386988,5025.4,1.52,4.17,0.06,0.0,0.25393176659636585,1.4640405776098544,-0.14366466807316414,80.83,65.4
GJ 3323 c,1.32,2.31,40.54,912.5307146386988,3159.0,0.16,0.12,-0.27,0.0,-1.578226667861044,1.3257575757575757,-0.15163893891314206,30.3,17.62
HD 183263 c,12.5,2958.98247,4667.97841,912.5307146386988,5875.99,1.06,1.29,0.278,0.0,1.4642667323894425,18.937487808,0.8639646056393177,93.32,86.96
HD 108202 b,13.1,953.48522,2990.0,912.5307146386988,4556.03,0.74,0.66,0.305,0.0,1.614170604299594,5.5561168929549565,0.09231028473614306,94.51,70.78
Kepler-1693 b,1.289,2.21,12.0999,807.0,5432.34,0.95,0.88,0.026,-0.2644720855908868,0.06516392789469337,1.33010657102739,-0.15138814839153963,45.62,15.77
Kepler-1114 b,1.35,2.39,14.97435694,631.0,5374.0,0.87,0.83,-0.08,-0.7055482900244249,-0.5233475692340503,1.3113854595336076,-0.15246772586293644,39.83,16.02
Kepler-122 c,5.87,29.0,12.465988,897.0,6050.0,0.98,1.22,-0.08,-0.03892175377828209,-0.5233475692340503,0.8416311391912794,-0.17955672543976878,71.95,42.62
Kepler-124 d,1.11,1.41,30.950851,428.0,4984.0,0.71,0.64,-0.46,-1.2142895940017444,-2.633105766488037,1.1443876308741172,-0.16209787488762703,14.17,15.31
Kepler-345 c,1.2,2.2,9.387427,575.0,4504.0,0.61,0.62,0.191,-0.8458907187078234,0.9812431451233982,1.527777777777778,-0.13998917875117314,50.82,16.61
TOI-4184 b,2.43,6.48,4.9019804,412.0,3238.0,0.21,0.23,-0.27,-1.2543874307684297,-1.578226667861044,1.0973936899862826,-0.16480784218265165,38.77,24.8
KMT-2018-BLG-0885L b,11.9,9217.0238,,912.5307146386988,5412.3924897449615,0.29,,0.014262971257932,0.0,-3.3709117781417086e-16,65.08737942235717,3.5252586912395167,78.87,140.44
alf Tau b,12.7,2056.3601,628.96,912.5307146386988,4055.0,1.13,45.1,-0.27,0.0,-1.578226667861044,12.749458118916236,0.5071237499621217,63.01,79.75
HD 87646 b,12.4,3941.092,13.481,912.5307146386988,5770.0,1.12,1.55,-0.17,0.0,-1.0230271422678892,25.631451612903223,1.2499808162964334,67.55,78.9
GJ 625 b,1.49,2.82,14.628,912.5307146386988,3499.0,0.3,0.31,-0.38,0.0,-2.188946146013514,1.27021305346606,-0.15484198671002816,25.67,17.43
Wolf 1061 c,1.66,3.41,17.8719,912.5307146386988,3342.0,0.29,0.31,-0.09,0.0,-0.5788675217933658,1.237480040644506,-0.15672957886633948,43.63,17.89
HD 105779 b,14.1,203.41018,2412.0,912.5307146386988,5792.0,0.89,0.94,-0.25,0.0,-1.4671867627424129,1.0231385745183843,-0.16908986089835326,63.92,66.19
Kepler-1313 b,1.76,3.75,3.83309118,1012.0,5453.0,0.92,0.85,0.0,0.2492814479822684,-0.07918794875952677,1.2106146694214877,-0.15827880576682107,49.84,18.35
Kepler-1288 b,1.12,1.46,2.76122421,2017.0,6132.0,1.2,1.29,0.14,2.767926819889688,0.6980913870708896,1.1639030612244896,-0.16097249197658178,51.22,14.12
Kepler-129 b,2.4,20.0,15.79,910.0,5770.0,1.18,1.65,0.29,-0.006342261405350294,1.5308906754606209,3.4722222222222223,-0.02786023719222244,73.79,41.98
GJ 9714 b,12.5,2988.54051,19240.75467,912.5307146386988,4263.0,0.67,0.66,0.014262971257932,0.0,-3.3709117781417086e-16,19.126659264,0.8748734259941754,78.11,85.02
HD 156279 b,12.5,2997.75753,133.40355,912.5307146386988,5453.0,0.94,0.95,0.14,0.0,0.6980913870708896,19.185648192,0.878275099968063,85.12,80.32
HD 156279 c,12.5,3098.82697,4818.25358,912.5307146386988,5458.24,0.94,0.97,0.192,0.0,0.9867951403793298,19.832492608,0.9155762323951818,88.02,87.44
HD 31527 d,3.46,11.82,271.6737,912.5307146386988,5898.0,0.96,1.07,-0.17,0.0,-1.0230271422678892,0.9873366968492098,-0.17115442317491372,59.17,48.89
HD 41004 B b,12.1,5838.29,1.3283,912.5307146386988,5036.0,0.4,1.04,0.014262971257932,0.0,-3.3709117781417086e-16,39.87630626323339,2.07142906037778,78.96,91.1
2MASS J11550485-7919108 b,12.1,6356.56814,,2506.0,3021.0,0.59,0.6,0.014262971257932,3.9934169560715067,-3.3709117781417086e-16,43.41621569564921,2.2755625849973216,80.09,111.86
XO-2 S c,13.6,435.409,120.8,912.5307146386988,5399.0,0.98,1.02,0.39,0.0,2.0860902010537754,2.3540711505190317,-0.09233988665266624,98.62,57.67
BD+03 2562 b,12.7,2034.112,481.9,912.5307146386988,4095.0,1.14,32.35,-0.71,0.0,-4.021104580470923,12.611519623039246,0.49916934551147696,40.92,78.77
GJ 682 b,1.93,4.4,17.478,912.5307146386988,3028.0,0.27,0.3,0.014262971257932,0.0,-3.3709117781417086e-16,1.1812397648259014,-0.1599727482037516,52.85,20.05
TOI-1775 b,8.047,96.0,10.2405549,707.891857792,5284.0,0.92,0.83,0.162,-0.5128484673725003,0.8202352827013835,1.482529112509119,-0.14259850243641714,85.41,42.36
TOI-1472 b,4.16,16.5,6.36381,811.141677813,5133.0,0.92,0.84,0.287,-0.25409256553551957,1.514234689692826,0.953448594674556,-0.17310862507517483,87.38,38.64
HR 8799 e,13.115,3178.3,20815.6,1150.0,7400.0,1.51,1.49,-0.5,0.595125290094929,-2.8551855767252987,18.47814190693227,0.837475821224146,51.98,86.3
HR 8799 b,13.0,2000.0,170000.0,1200.0,7204.58,1.5,1.49,-0.47,0.7204310299908204,-2.6886257190473524,11.83431952662722,0.45435108164223387,52.71,75.36
HD 147873 c,13.3,731.009,491.54,912.5307146386988,5972.0,1.38,2.29,0.03,0.0,0.08737190891841955,4.132562609531347,0.010219158137971715,79.82,69.08
BD+20 2457 b,12.1,6807.63,379.63,912.5307146386988,4137.0,2.8,49.0,-1.0,0.0,-5.631183204691071,46.49702889146917,2.453221722431223,54.45,121.63
OGLE-2018-BLG-0298L b,7.56,44.49598,,912.5307146386988,5412.3924897449615,0.69,,0.014262971257932,0.0,-3.3709117781417086e-16,0.7785332857422805,-0.1831953459938775,77.69,48.26
AF Lep b,13.1,1017.0509,8030.0,1400.0,6130.0,1.2,1.25,0.19,1.2216539895743865,0.9756911498674666,5.926524678049065,0.11367033593558183,88.93,63.71
HD 117207 b,13.4,669.34663,2621.75,912.5307146386988,5732.0,1.05,1.07,0.19,0.0,0.9756911498674666,3.727704555580307,-0.013127513041475148,88.0,64.24
HD 215152 e,1.51,2.877,25.1967,912.5307146386988,4935.0,0.77,0.73,-0.1,0.0,-0.6343874743526812,1.2617867637384323,-0.15532789976921968,41.35,17.6
KMT-2021-BLG-1372L b,9.12,61.27,,912.5307146386988,5412.3924897449615,0.42,,0.014262971257932,0.0,-3.3709117781417086e-16,0.7366449292089875,-0.18561089306447742,78.5,49.61
CoRoT-2 b,16.432,1102.82,1.7429935,1521.0,5625.0,0.96,0.91,0.04,1.5248938801224439,0.142891861477735,4.084357806602455,0.00743936489372768,80.99,44.46
TOI-1444 b,1.418,3.58,0.4702743,2130.01904707,5460.0,0.95,0.91,0.146,3.0511655261983863,0.7314033586064786,1.7804532098885777,-0.12541831824575542,55.38,17.6
HD 15906 c,2.93,8.91,21.583298,532.0,4757.0,0.79,0.76,0.02,-0.9536536550182901,0.031851956359104115,1.0378688161772414,-0.1682404221752083,61.98,29.61
GJ 680 b,12.0,7977.49302,17281.66514,912.5307146386988,3563.0,0.46,0.46,0.014262971257932,0.0,-3.3709117781417086e-16,55.39925708333333,2.966580397975784,79.63,127.66
HD 75302 b,12.8,1716.2734,4356.0,912.5307146386988,5697.46,1.06,0.94,0.086,0.0,0.39828364325058596,10.475301513671871,0.3759815238039433,82.35,75.6
TOI-762 A b,8.339,79.77493,3.4716826,555.4,3266.0,0.44,0.43,0.357,-0.8950105687470129,1.9028743576080343,1.1471982718857543,-0.16193579558387655,95.08,42.2
